observed_on_string,observed_on,time_observed_at,time_zone,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
2017-06-13 07:29:43+01:00,2017-06-13,2017-06-13 06:29:43 UTC,Nairobi,Kenya,-0.6451863073,36.2070461024,4483,,,,31450,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2017-06-15 13:22:20+01:00,2017-06-15,2017-06-15 12:22:20 UTC,Nairobi,"Narok, KE",-1.4170994208,35.1190963157,7458,,,,31446,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024-06-09 08:47:44-04:00,2024-06-09,2024-06-09 12:47:44 UTC,Nairobi,"Narok, KE",-1.2595719101,35.5824168094,53457,,,,53457,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2018-09-25 21:34:44,2018-09-25,2018-09-25 18:34:44 UTC,Nairobi,"Taita Taveta, KE",-2.9421503331,37.9765562564,2543,,,,31431,,obscured,true,gps,gps,African Buffalo,Syncerus caffer,African Buffalo,Mammalia,42405
2024-07-08 10:02:03Z,2024-07-08,2024-07-08 10:02:03 UTC,Nairobi,Kenya,-1.5698556059,35.0061270459,94626,,,,94626,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024-07-20 19:44:16+03:00,2024-07-20,2024-07-20 16:44:16 UTC,Nairobi,"Laikipia North, KE-LK, KE",0.2297065158,36.9499123812,4,,,,31451,,obscured,true,,,African Buffalo,Syncerus caffer,African Buffalo,Mammalia,42405
2024-07-20 16:53:13+03:00,2024-07-20,2024-07-20 13:53:13 UTC,Nairobi,"Kajiado, KE",-2.7771676431,37.0644986408,3,,,,31434,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024-02-15 14:15:51+01:00,2024-02-15,2024-02-15 13:15:51 UTC,Nairobi,Kenya,-0.2155030957,36.9457053728,181,,,,31451,,obscured,true,,,Buffle du Cap,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024-02-17 13:25:29+03:00,2024-02-17,2024-02-17 10:25:29 UTC,Nairobi,"Narok, KE",-1.5473035393,35.1480918052,12997,,,,31446,,obscured,true,,,Buffle du Cap,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024/06/03 11:00 AM,2024-06-03,2024-06-03 08:00:00 UTC,Nairobi,"Kajiado South, KE-KJ, KE",-2.7623202212,37.3112985846,,,,,31434,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024-07-21 14:52:49+09:00,2024-07-21,2024-07-21 05:52:49 UTC,Nairobi,"Narok, KE",-1.2751233598,34.8641732649,17163,,,,31447,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024-07-26 07:14:15,2024-07-26,2024-07-26 04:14:15 UTC,Nairobi,"Nakuru, KE",-0.5888360892,36.1682145953,17288,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024-07-26 07:25:01,2024-07-26,2024-07-26 04:25:01 UTC,Nairobi,"Nakuru, KE",-0.5275864135,36.0196529515,17288,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024-07-27 00:04:23,2024-07-27,2024-07-26 21:04:23 UTC,Nairobi,"Nakuru, KE",-0.5901098026,36.1077082506,17288,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2010/06/07 3:17 AM,2010-06-07,2010-06-07 00:17:00 UTC,Nairobi,"Meru, KE",0.2874312586,37.4905287536,8992,,,,31451,,obscured,true,,,African Buffalo,Syncerus caffer,African Buffalo,Mammalia,42405
2010/06/07 12:59 AM,2010-06-07,2010-06-06 21:59:00 UTC,Nairobi,"Meru, KE",0.2538710589,37.4828134964,8992,,,,31451,,obscured,true,,,African Buffalo,Syncerus caffer,African Buffalo,Mammalia,42405
1991/08/12 11:39 AM,1991-08-12,1991-08-12 08:39:00 UTC,Nairobi,Kenya,-0.3729054806,36.8521583347,5163,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
1991/08/15 8:32 AM,1991-08-15,1991-08-15 05:32:00 UTC,Nairobi,"Narok, KE",-1.4934250178,35.1311211891,14537,,,,31446,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024/06/15 09:36,2024-06-15,2024-06-15 06:36:00 UTC,Nairobi,"Kajiado South, KE-KJ, KE",-2.6234673782,37.375633486,6856,,,,31434,,obscured,true,,,Buvol kaferský,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024-08-10 14:05:03,2024-08-10,2024-08-10 11:05:03 UTC,Nairobi,"Narok, KE",-1.5359479394,35.0580178239,,,,,31446,obscured,obscured,true,gps,gps,Syncerus caffer caffer,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024-08-10 16:43:43,2024-08-10,2024-08-10 13:43:43 UTC,Nairobi,"Narok, KE",-1.5842222751,35.0785605587,,,,,31446,obscured,obscured,true,gps,gps,Syncerus caffer caffer,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024-08-11 11:08:11+03:00,2024-08-11,2024-08-11 08:08:11 UTC,Nairobi,Kenya,0.6114676349,36.7278995653,4,,,,31450,,obscured,true,,,African Buffalo,Syncerus caffer,African Buffalo,Mammalia,42405
2024/06/17 1:29 AM,2024-06-17,2024-06-16 22:29:00 UTC,Nairobi,"Narok, KE",-1.4391317406,35.1745853355,7059,,,,31446,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024/06/17 3:10 AM,2024-06-17,2024-06-17 00:10:00 UTC,Nairobi,"Narok, KE",-1.4156270083,35.0194983134,7059,,,,31446,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2004/08/11 10:32,2004-08-11,2004-08-11 07:32:00 UTC,Nairobi,Kenya,-0.669593708,36.3931755893,61,,,,31450,,obscured,true,,,Bufalo cafro,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2004/08/12 09:03,2004-08-12,2004-08-12 06:03:00 UTC,Nairobi,Kenya,-0.6712254441,36.3048341278,61,,,,31450,,obscured,true,,,Bufalo cafro,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2004/08/16 10:22,2004-08-16,2004-08-16 07:22:00 UTC,Nairobi,"Nakuru, KE",-0.3602986232,36.1632062309,11323,,,,31451,,obscured,true,,,Bufalo cafro,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2004/08/17 16:15,2004-08-17,2004-08-17 13:15:00 UTC,Nairobi,Kenya,-0.6417724815,36.2473722854,61,,,,31450,,obscured,true,,,Bufalo cafro,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024-07-13 08:36:02,2024-07-13,2024-07-13 05:36:02 UTC,Nairobi,"Tsavo East, Kitui South, KE-KT, KE",-2.4754407085,38.4591286718,13778,,,,31436,,obscured,true,gps,gps,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024-08-01 09:29:07,2024-08-01,2024-08-01 06:29:07 UTC,Nairobi,"Narok, KE",-1.5298220933,35.0830944902,43163,,,,43163,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024/06/21 07:21,2024-06-21,2024-06-21 04:21:00 UTC,Nairobi,"Nakuru, KE",-0.2204603467,36.0873026127,6786,,,,31451,,obscured,true,,,Buvol kaferský,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024-08-11 09:05:10+03:00,2024-08-11,2024-08-11 06:05:10 UTC,Nairobi,Kenya,0.6965350315,36.6623125117,6,,,,31450,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2015-05-20 02:17:31,2015-05-20,2015-05-19 23:17:31 UTC,Nairobi,"Narok, KE",-1.3554893107,35.0229962094,618,,,,31447,,obscured,true,,,Капский буйвол,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024/02/05 12:13 PM,2024-02-05,2024-02-05 09:13:00 UTC,Nairobi,"Meru, KE",0.203422553,38.066608312,,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024-08-11 09:05:34+03:00,2024-08-11,2024-08-11 06:05:34 UTC,Nairobi,Kenya,0.728729125,36.7401978513,4,,,,31450,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024-08-13 17:14:44+03:00,2024-08-13,2024-08-13 14:14:44 UTC,Nairobi,"Narok West, KE-NR, KE",-1.4171995892,35.3505548084,4,,,,31446,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024-08-13 17:14:44+03:00,2024-08-13,2024-08-13 14:14:44 UTC,Nairobi,"Narok West, KE-NR, KE",-1.482639337,35.3924114027,4,,,,31446,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024/08/07 7:17 PM,2024-08-07,2024-08-07 16:17:00 UTC,Nairobi,Kenya,0.7206986827,36.910482994,15,,,,31450,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024-08-03 18:47:05,2024-08-03,2024-08-03 15:47:05 UTC,Nairobi,"Nakuru, KE",-0.5452952058,36.0398864576,,,,,31451,,obscured,true,,"",Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024/06/28 07:37,2024-06-28,2024-06-28 04:37:00 UTC,Nairobi,"Narok, KE",-1.3142174503,34.9067063016,6219,,,,31447,,obscured,true,,,Buvol africký,Syncerus caffer,African Buffalo,Mammalia,42405
2024-08-18 01:56:08-06:00,2024-08-18,2024-08-18 07:56:08 UTC,Nairobi,"Narok, KE",-1.5016888122,35.0421785987,5667,,,,31446,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024/07/25 16:42,2024-07-25,2024-07-25 13:42:00 UTC,Nairobi,Kenya,-0.0161510888,37.4013766678,,,,,31451,,obscured,true,,,Bufalo africano,Syncerus caffer,African Buffalo,Mammalia,42405
2024-08-20 08:24:22+03:00,2024-08-20,2024-08-20 05:24:22 UTC,Nairobi,"Narok West, KE-NR, KE",-1.5494821399,35.3011723604,4,,,,31446,,obscured,true,,,Syncerus caffer caffer,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2011/08/18 15:22,2011-08-18,2011-08-18 12:22:00 UTC,Nairobi,Kenya,-0.5449315283,36.7576135919,212,,,,31451,,obscured,true,,,Syncerus caffer caffer,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024-08-21 12:50:24+03:00,2024-08-21,2024-08-21 09:50:24 UTC,Nairobi,Kenya,-0.869000834,36.5926530165,4,,,,31449,,obscured,true,,,Syncerus caffer caffer,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2022-06-28 07:29:06+03:00,2022-06-28,2022-06-28 04:29:06 UTC,Nairobi,"Narok, KE",-1.5675711523,35.1947971627,11477,,,,31446,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024-08-14 15:52:42,2024-08-14,2024-08-14 12:52:42 UTC,Nairobi,"Narok, KE",-1.0917931654,35.9723160324,3907,,,,31448,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2023/01/17 18:05,2023-01-17,2023-01-17 15:05:00 UTC,Nairobi,"Nakuru, KE",-0.4813058358,36.0981298489,61,,,,31451,,obscured,true,,,Buffle du Cap,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024/08/13 5:30 PM,2024-08-13,2024-08-13 14:30:00 UTC,Nairobi,Kenya,-3.1290641113,38.6199657041,53002,,,,53002,obscured,obscured,true,,,Búfalo Sur-africano,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2022/11/07 10:34 AM,2022-11-07,2022-11-07 07:34:00 UTC,Nairobi,Kenya,-3.3725263127,37.8731708206,151951,,,,151951,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2022/11/14 10:38 AM,2022-11-14,2022-11-14 07:38:00 UTC,Nairobi,"Narok, KE",-1.5721171085,35.0957138398,28301,,,,31446,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024-08-19 11:11:55,2024-08-19,2024-08-19 08:11:55 UTC,Nairobi,"Nakuru, KE",-0.5383658458,36.1116503488,,,,,31451,,obscured,true,gps,gps,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024/06/13 16:49,2024-06-13,2024-06-13 13:49:00 UTC,Nairobi,"Tsavo East, Voi, KE-TT, KE",-3.2007492149,38.731206439,977,,,,31425,,obscured,true,,,Syncerus caffer caffer,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024/07/17 5:41 AM,2024-07-17,2024-07-17 02:41:00 UTC,Nairobi,"Kajiado South, KE-KJ, KE",-2.7748529662,37.2125248497,18420,,,,31434,,obscured,true,,,African Buffalo,Syncerus caffer,African Buffalo,Mammalia,42405
2024/07/17 6:08 AM,2024-07-17,2024-07-17 03:08:00 UTC,Nairobi,"Kajiado South, KE-KJ, KE",-2.77136355,37.3673940621,18420,,,,31434,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024/07/20 12:35 AM,2024-07-20,2024-07-19 21:35:00 UTC,Nairobi,"Narok, KE",-1.5259064151,35.1957576163,28301,,,,31446,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024/06/17 20:03,2024-06-17,2024-06-17 17:03:00 UTC,Nairobi,"Narok, KE",-1.445958013,35.1539148208,122,,,,31446,,obscured,true,,,Syncerus caffer caffer,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024-09-02 22:28:06,2024-09-02,2024-09-02 19:28:06 UTC,Nairobi,"Machakos, KE",-1.1552279612,37.4928908407,8,,,,31448,,obscured,true,,,Cape Buffalo (Syncerus caffer),Syncerus caffer,African Buffalo,Mammalia,42405
2024-08-08 15:52:08,2024-08-08,2024-08-08 12:52:08 UTC,Nairobi,"Meru, KE",0.1224737209,37.4067405304,,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2012/09/01 12:39,2012-09-01,2012-09-01 09:39:00 UTC,Nairobi,Kenya,-0.2779440831,36.9042310194,316,,,,31451,,obscured,true,,,Syncerus caffer caffer,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024-08-13 17:03:15+03:00,2024-08-13,2024-08-13 14:03:15 UTC,Nairobi,"Laikipia, KE",-0.1459264871,36.8662684567,3,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024-09-10 08:04:30+03:00,2024-09-10,2024-09-10 05:04:30 UTC,Nairobi,"Narok, KE",-1.7411961777,35.2002358383,4,,,,31444,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024/07/26 5:45 AM,2024-07-26,2024-07-26 02:45:00 UTC,Nairobi,"Taita Taveta, KE",-2.9909357914,37.8715725571,61,,,,31431,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024/08/03 10:36 AM,2024-08-03,2024-08-03 07:36:00 UTC,Nairobi,"Narok, KE",-1.4456449753,35.1076371655,4652,,,,31446,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2012/09/09 07:35,2012-09-09,2012-09-09 04:35:00 UTC,Nairobi,Kenya,-0.4082912355,36.6714450534,1278,,,,31451,,obscured,true,,,Syncerus caffer caffer,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2012/09/13 15:56,2012-09-13,2012-09-13 12:56:00 UTC,Nairobi,Kenya,-0.5020694801,36.7668759102,1278,,,,31451,,obscured,true,,,Syncerus caffer caffer,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024/08/01 7:19 PM,2024-08-01,2024-08-01 16:19:00 UTC,Nairobi,"Narok, KE",-1.4116362884,35.0872279592,11414,,,,31446,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024-09-15 09:53:58,2024-09-15,2024-09-15 06:53:58 UTC,Nairobi,"Kajiado South, KE-KJ, KE",-2.6440003124,37.2836394712,3299,,,,31434,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024/09/09 6:44 AM,2024-09-09,2024-09-09 03:44:00 UTC,Nairobi,"Narok, KE",-1.5416973205,35.0197786695,28301,,,,31446,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024/09/08 16:09,2024-09-08,2024-09-08 13:09:00 UTC,Nairobi,"Narok, KE",-1.4384433636,35.0959408768,28301,,,,31446,,obscured,true,,,Syncerus caffer caffer,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024/09/10 17:04,2024-09-10,2024-09-10 14:04:00 UTC,Nairobi,"Nakuru, KE",-0.432447668,36.0710036644,11323,,,,31451,,obscured,true,,,Syncerus caffer caffer,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2020/02/21 5:21 AM,2020-02-21,2020-02-21 02:21:00 UTC,Nairobi,"Narok, KE",-1.4620938511,35.0243171876,13075,,,,31446,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024/07/05 12:02 PM,2024-07-05,2024-07-05 09:02:00 UTC,Nairobi,"Laikipia, KE",0.1943770144,37.1371618765,977,,,,31451,,obscured,true,,,African Buffalo,Syncerus caffer,African Buffalo,Mammalia,42405
2019-02-04 15:47:13Z,2019-02-04,2019-02-04 15:47:13 UTC,Nairobi,Kenya,-1.4156400396,35.5432826391,161358,,,,161358,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024-04-12,2024-04-12,,Nairobi,Kenya,-2.6756431508,38.8225404511,90751,,,,90751,,obscured,true,,,Kafferipuhveli,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024-09-21 09:09:12,2024-09-21,2024-09-21 06:09:12 UTC,Nairobi,"Narok, KE",-1.4665019114,35.0052459809,,,,,31446,,obscured,true,gps,gps,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024-09-22 13:39:27,2024-09-22,2024-09-22 10:39:27 UTC,Nairobi,Kenya,-1.4165430176,36.9570283393,6,,,,31446,,obscured,true,,,Buffalo dung,Syncerus caffer,African Buffalo,Mammalia,42405
2024-09-22 12:21:22,2024-09-22,2024-09-22 09:21:22 UTC,Nairobi,"Kajiado, KE",-1.4601934312,36.8495328982,4,,,,31446,,obscured,true,,,,Syncerus caffer,African Buffalo,Mammalia,42405
2024-09-22 18:28:58,2024-09-22,2024-09-22 15:28:58 UTC,Nairobi,"Narok, KE",-1.5198470169,35.1173512089,43163,,,,43163,,obscured,true,gps,gps,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024-09-23 17:14:21,2024-09-23,2024-09-23 14:14:21 UTC,Nairobi,"Tsavo East, Voi, KE-TT, KE",-3.3293881733,38.4503612676,,,,,31425,,obscured,true,gps,gps,Syncerus caffer caffer,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024/07/26 4:05 PM,2024-07-26,2024-07-26 13:05:00 UTC,Nairobi,"Nakuru, KE",-0.502143305,36.1950791766,3641,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024/07/27 8:56 AM,2024-07-27,2024-07-27 05:56:00 UTC,Nairobi,"Nakuru, KE",-0.5393440558,36.0042440815,3794,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024/02/14 11:16 PM,2024-02-14,2024-02-14 20:16:00 UTC,Nairobi,"Narok, KE",-1.2940089966,35.2292055677,225,,,,31447,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024/02/15 9:19 PM,2024-02-15,2024-02-15 18:19:00 UTC,Nairobi,"Narok, KE",-1.2286999784,35.1412292299,212,,,,31447,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2021/08/03 10:50,2021-08-03,2021-08-03 07:50:00 UTC,Nairobi,Kenya,0.0728398471,38.1383259928,100,,,,31451,,obscured,true,,,Kaapse Buffel,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2021/08/06 12:40,2021-08-06,2021-08-06 09:40:00 UTC,Nairobi,"Laikipia, KE",0.1432468633,36.8859312877,212,,,,31451,,obscured,true,,,Kaapse Buffel,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024/02/17 2:52 PM,2024-02-17,2024-02-17 11:52:00 UTC,Nairobi,"Narok West, KE-NR, KE",-1.3188696563,35.4472953606,212,,,,31447,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
Wed Oct 02 2024 18:15:39 GMT +0300 (GMT),2024-10-02,2024-10-02 15:15:39 UTC,Nairobi,"Taita Taveta, KE",-3.4635487848,38.2808109502,,,,,31422,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2022/07/31 9:30 AM,2022-07-31,2022-07-31 06:30:00 UTC,Nairobi,"Kajiado South, KE-KJ, KE",-2.6491145343,37.3222402527,1161,,,,31434,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2022/07/31 5:15 AM,2022-07-31,2022-07-31 02:15:00 UTC,Nairobi,"Kajiado South, KE-KJ, KE",-2.737608858,37.3589318739,1642,,,,31434,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2022/07/31 5:13 AM,2022-07-31,2022-07-31 02:13:00 UTC,Nairobi,"Kajiado South, KE-KJ, KE",-2.7595269049,37.3846574666,1251,,,,31434,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2021/08/09 07:47,2021-08-09,2021-08-09 04:47:00 UTC,Nairobi,"Narok, KE",-1.4338324074,35.5453610181,20291,,,,31446,,obscured,true,,,Kaapse Buffel,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024-10-05 10:44:37+03:00,2024-10-05,2024-10-05 07:44:37 UTC,Nairobi,Kenya,-1.2173264684,36.770390588,3,,,,31447,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024/09/18 13:38,2024-09-18,2024-09-18 10:38:00 UTC,Nairobi,Kenya,-1.2969633381,36.6923475975,1000,,,,31447,,obscured,true,,,Syncerus caffer caffer,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024/09/24 9:54 AM,2024-09-24,2024-09-24 06:54:00 UTC,Nairobi,"Narok, KE",-1.7643817157,35.3968773615,122,,,,31444,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024/09/24 11:16 PM,2024-09-24,2024-09-24 20:16:00 UTC,Nairobi,"Narok, KE",-1.7573940446,35.296249463,61,,,,31444,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024/09/19 14:22,2024-09-19,2024-09-19 11:22:00 UTC,Nairobi,"Nakuru, KE",-0.7771700953,36.3359528007,122,,,,31450,,obscured,true,,,Syncerus caffer caffer,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024/09/20 13:44,2024-09-20,2024-09-20 10:44:00 UTC,Nairobi,"Nakuru, KE",-0.3825449667,36.1834596837,122,,,,31451,,obscured,true,,,Syncerus caffer caffer,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024-10-12 03:58:23+03:00,2024-10-12,2024-10-12 00:58:23 UTC,Nairobi,"Narok, KE",-1.2154203045,35.0930999537,22656,,,,31447,,obscured,true,,,Buffle du Cap,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024-10-10 07:16:57,2024-10-10,2024-10-10 04:16:57 UTC,Nairobi,"Narok, KE",-1.239234089,35.0127046354,177,,,,31447,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024/10/17 8:11 AM,2024-10-17,2024-10-17 05:11:00 UTC,Nairobi,Kenya,0.2259545879,38.120310734,,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024/10/17 5:01 PM,2024-10-17,2024-10-17 14:01:00 UTC,Nairobi,Kenya,0.2939312475,38.0440267148,,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
15 December 2003,2003-12-15,,Nairobi,"Meru, KE",0.3551685816,37.4920471048,192,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024-10-24 15:19:00,2024-10-24,2024-10-24 12:19:00 UTC,Nairobi,"Tsavo East, Voi, KE-TT, KE",-3.3017047175,38.4812251978,2099,,,,31425,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024/09/20 9:49 AM,2024-09-20,2024-09-20 06:49:00 UTC,Nairobi,"Narok, KE",-1.3920882341,35.1434181355,11064,,,,31447,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024/10/17 10:43 AM,2024-10-17,2024-10-17 07:43:00 UTC,Nairobi,,-0.0112480808,37.8149508933,716645,,,,716645,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024/10/17 10:00 AM,2024-10-17,2024-10-17 07:00:00 UTC,Nairobi,,-0.1693029534,37.8594821966,716645,,,,716645,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024/10/17 10:00 AM,2024-10-17,2024-10-17 07:00:00 UTC,Nairobi,,-0.1567388279,37.9216050078,716645,,,,716645,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024/10/17 7:53 AM,2024-10-17,2024-10-17 04:53:00 UTC,Nairobi,,0.3061966371,39.026051915,847192,,,,847192,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024/10/16 6:09 PM,2024-10-16,2024-10-16 15:09:00 UTC,Nairobi,,-0.077646418,37.8047534702,716645,,,,716645,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024-09-25,2024-09-25,,Nairobi,"Nakuru, KE",-0.4948941029,36.0823656628,17288,,,,31451,,obscured,true,,,Búfal cafre,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2024/10/09 3:41 AM,2024-10-09,2024-10-09 00:41:00 UTC,Nairobi,"Nakuru, KE",-0.407892537,36.1781189078,11323,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
